Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
very_long-chain_fatty_acid_metabolic_process_(GO:0000038),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.43307430276498,5.61336733759294,ninaE
regulation_of_rhodopsin_gene_expression_(GO:0007468),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.42115764569911,5.56668966469224,ninaE
positive_regulation_of_phagocytosis_(GO:0050766),1/166,0.0165315215754182,0.0199004950251436,0.0180657723927188,0.0217438338379698,-1.33880141615417,5.49241449772154,ninaE
long-chain_fatty-acyl-CoA_metabolic_process_(GO:0035336),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.38566671869277,5.42767132485187,ninaE
rhodopsin_mediated_signaling_pathway_(GO:0016056),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.37336967414441,5.37950367012282,ninaE
phosphatidylethanolamine_metabolic_process_(GO:0046337),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.36401537690043,5.34286278798976,ninaE
phosphatidylinositol_dephosphorylation_(GO:0046856),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.36383239268234,5.34214603685471,ninaE
stabilization_of_membrane_potential_(GO:0030322),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.35341218998378,5.30132999168083,ninaE
phospholipid_dephosphorylation_(GO:0046839),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.35295902761444,5.299554949844,ninaE
regulation_of_clathrin-dependent_endocytosis_(GO:2000369),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.35195703225303,5.29563012332013,ninaE
eclosion_rhythm_(GO:0008062),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.345611241453,5.27077359303462,ninaE
negative_phototaxis_(GO:0046957),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.33964862152926,5.24741794716072,ninaE
long-chain_fatty_acid_metabolic_process_(GO:0001676),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.31891237506643,5.16619384847013,ninaE
regulation_of_metal_ion_transport_(GO:0010959),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.30824611198545,5.12441398215235,ninaE
regulation_of_membrane_potential_in_photoreceptor_cell_(GO:0016057),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.27561817245375,4.99660999480373,ninaE
photoperiodism_(GO:0009648),1/200,0.0199004950251436,0.0199004950251436,0.0217438338379698,0.0217438338379698,-1.18699102632249,4.64945651758528,ninaE
