pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0044248,0.0736,0.388634073823565,0.208955027549354,-0.434944421043797,-1.34884429732665,53,Q9VZX9|A1ZBJ2|Q9W1H8|Q5U117|Q9VNX4|Q9VZI8|Q9VSL9|Q9VDT1|O97479|P54385|Q9VW68|Q9VY42|Q9VHD3
GO:0044272,0.0660714285714286,0.380779341271069,0.234392647294686,-0.618019467945105,-1.45836690995193,15,Q7K5K3|Q9VXZ8|Q9VJ31|Q9VCW6|Q7JQW6
GO:0044281,2.84170367238309e-05,0.0124783851786079,0.575610261071129,-0.448188156879114,-1.67144340161119,201,Q9VZX9|P46415|Q9VAJ9|O62619|P07486|Q9VUY9|O01666|Q7K5K3|A1ZBJ2|Q95TK5|Q94523|Q9VXZ8|Q9W1H8|Q9V396|P05031|Q5U117|Q9VNX4|Q9VF86|P35381|Q9V3N7|Q7JYW9|Q9VVL5|Q9VA09|Q9VVW3|Q9VV47|Q9VJ31|Q9VN13|Q7K569|Q9VH77|Q9VZI8|Q9W3W4|Q9VSL9|Q9VDT1|Q9VC18|Q9VNW6|O76752|Q9VTZ4|Q9I7X6|P32748|O97479|Q7K511|P54385|Q9VEB1|Q9VZJ8|Q9VPE2|Q7KTW5|Q9VW68|Q9VGF7|Q9VY42
GO:0044282,0.000655069545459196,0.0258097400910923,0.477270815362862,-0.533389620728945,-1.73214918959712,70,Q9VZX9|P46415|O62619|P07486|Q9VUY9|A1ZBJ2|Q9W1H8|Q5U117|Q9VNX4|Q7JYW9|Q9VH77|Q9VZI8|Q9VSL9|Q9VDT1|O97479|P54385|Q9VW68|Q9VY42|Q9VHD3
GO:0044283,0.715421303656598,0.929287737573099,0.0504983044100709,-0.271384173442143,-0.853320567172231,58,O62619|P07486|Q9VVL5|Q9VJ31|Q9W3W4|Q9VNW6|O76752|O97479|Q9VEB1|Q9VPE2
GO:0044403,0.0503597122302158,0.339371532784748,0.271288554688953,-0.674952232445589,-1.50442254393359,12,Q9V3I2|Q24253|O76742|O15971|O18333
GO:0044409,0.0503597122302158,0.339371532784748,0.271288554688953,-0.674952232445589,-1.50442254393359,12,Q9V3I2|Q24253|O76742|O15971|O18333
GO:0044419,0.62874251497006,0.893786048316364,0.0536769600638127,-0.263621137136032,-0.92131252333695,115,Q9V3I2|Q24253|O76742|O18332|O15971|Q9XYZ5|Q9VBP9|O97102|Q9VT23|Q9GYU8|Q9VAQ4|Q9VLY7|Q0E8C8|Q0E8X8|Q9W074|O18333|Q9VLT3|Q9VSL5|P40417|Q7K485|Q9VPX5|A1ZAL1|Q95RS6|Q9VZI3
GO:0044770,0.586056644880174,0.878216818642351,0.0753093764172773,0.381345768073254,0.894150526431803,11,Q7KND8|P53034|Q9V3P3|Q86BS3|P92177|Q4QQ70|P48609
GO:0045010,0.190217391304348,0.513326384752829,0.133554954557592,-0.594998238016852,-1.28339144623682,10,Q9VU68|P45888|X2JAU8|Q9VQD8
GO:0045017,0.801104972375691,0.95678704856787,0.0520570030732099,-0.337030583920332,-0.733244579919084,11,Q86BN8|Q8SXX1|Q7KTW5|P54352|Q9VFP6|Q9VUW2
GO:0045047,0.938997821350763,0.989105910682126,0.0524827622635459,0.253624879232679,0.594680309231961,11,P49963|Q9VBV5|Q9VEC8
GO:0045055,0.625668449197861,0.893164380376657,0.0621124188949471,-0.380071076566101,-0.869100996202286,13,Q9NHE5|Q9W0C1|Q9U6P7
GO:0045087,0.882513661202186,0.98280533442935,0.066132620475844,0.22593725918458,0.788881115532747,60,Q70PY2|Q9V521|Q9VP13|Q7KUA4|Q9VCE1|Q9VLU4|Q7K2W6|A1ZBU5|Q9VER6
GO:0045088,0.933333333333333,0.989105910682126,0.0585937568945671,0.227618229149618,0.680381602476417,31,Q7KUA4|Q9VCE1|Q9VLU4|Q9VER6
GO:0045089,1,1,0.0507027937029348,0.125762608849038,0.331530337616246,18,Q9VER6|Q9VN50|Q9NCC3|Q7K4Z4|Q9VRL1|Q9VL00|Q9VS97
GO:0045165,0.885416666666667,0.98280533442935,0.044774889329693,-0.267939872932107,-0.701957529356878,23,Q9VBC7|Q9VTZ4|Q08012|P40417|P54352|Q9VSD6
