Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
response_to_salt_stress_(GO:0009651),1/54,0.0053928446422504,0.0221209874058013,0.0113168724279594,0.0460347352995582,-2.24928284185149,11.7472896191142,ninaE
isoprenoid_biosynthetic_process_(GO:0008299),1/47,0.004694594729793,0.0221209874058013,0.0098765432097864,0.0460347352995582,-2.17454243259517,11.6584689138108,ninaE
isoprenoid_metabolic_process_(GO:0006720),1/47,0.004694594729793,0.0221209874058013,0.0098765432097864,0.0460347352995582,-2.17072027837184,11.6379770321494,ninaE
phospholipid_dephosphorylation_(GO:0046839),1/16,0.00159939997004094,0.0221209874058013,0.0034979423868232,0.0460347352995582,-1.79503563864187,11.5566669422354,ninaE
eclosion_rhythm_(GO:0008062),1/47,0.004694594729793,0.0221209874058013,0.0098765432097864,0.0460347352995582,-2.13632077934416,11.4535495019925,ninaE
cation_transport_(GO:0006812),1/94,0.00937814390799243,0.0221209874058013,0.0195473251028482,0.0460347352995582,-2.4439868867818,11.4118873912435,ninaE
response_to_light_stimulus_(GO:0009416),1/48,0.00479435971791243,0.0221209874058013,0.0100823045267683,0.0460347352995582,-2.12280818781213,11.3364646426169,ninaE
eye-antennal_disc_morphogenesis_(GO:0007455),1/63,0.00629023451194767,0.0221209874058013,0.0131687242798657,0.0460347352995582,-2.1950826403859,11.1263403358658,ninaE
coenzyme_A_biosynthetic_process_(GO:0015937),1/77,0.0076853692688853,0.0221209874058013,0.0160493827159597,0.0460347352995582,-2.27511862627898,11.0762713640832,ninaE
coenzyme_A_metabolic_process_(GO:0015936),1/77,0.0076853692688853,0.0221209874058013,0.0160493827159597,0.0460347352995582,-2.2710576603128,11.0565008077165,ninaE
phosphatidylinositol_dephosphorylation_(GO:0046856),1/24,0.00239861993086724,0.0221209874058013,0.0051440329217908,0.0460347352995582,-1.81454398313484,10.9468929638275,ninaE
