Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 128C, Sample, n/a, Earth_F1	Abundances Count: F5: 128C, Sample, n/a, Earth_F1	Modifications
Q8IRD0	RH17559p	42.86	3	12	3	98033.25	10	
Q8IRD3	Glutathione peroxidase	51.68	11	86	0	3804828.5094500002	75	
Q8IRH0	Puromycin-sensitive aminopeptidase	14.15	17	31	0	130895.23931	26	
Q8IRI5	Trio, isoform D	8.83	7	10	0	29573.591399999998	8	
Q8IRQ5	fumarate hydratase	74.95	29	186	0	10231246.33645	155	
Q8MKJ5	GEO08105p1	19.47	2	3	2	653.73765	2	
Q8MKK1	AaRS-interacting multifunctional protein 3	15.08	3	6	3	44416.58661	6	
Q8MLP9	GEO08457p1	16.96	2	5	2	13630.3842	5	
Q8MLQ0	FI14118p	21.05	2	3	2	45811.6236	3	
Q8MLS1	5-formyltetrahydrofolate cyclo-ligase	17.91	4	14	4	129018.28283	11	
Q8MLS2	ribose-5-phosphate isomerase	25.31	5	5	5	37414.7943	5	
Q8MLW0	Receptor protein-tyrosine kinase	0.8	1	1	0	986.37286	1	
Q8MLW4	Uncharacterized protein, isoform A	31.39	8	17	8	206375.1727	15	
Q8MMD2	Epidermal growth factor receptor pathway substrate clone 15, isoform B	32.55	32	79	0	2610641.3035	72	
Q8MQP2	MIP16184p	7.0	2	5	0	43928.3727	4	
Q8MRI4	Diphthine--ammonia ligase	5.99	5	5	5	25095.180249999998	3	
Q8MRM0	GH16740p	23.63	6	17	6	140414.38813	14	
Q8MRS5	AT03104p	3.18	3	3	0	3467.49386	2	
Q8MRT7	SD26038p	13.22	3	7	3	48868.857800000005	7	
Q8MS69	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	4.73	2	3	2	7543.2195	3	
Q8MSB1	E3 ubiquitin-protein transferase MAEA	11.17	4	4	4	4250.805	1	
Q8MSI2	GH15296p	77.78	17	127	17	11948407.087340001	103	
Q8MSS7	Small ribosomal subunit protein uS2m	13.26	3	4	3	4779.85426	3	
Q8MST5	Tubulin beta chain	47.92	18	97	0	732499.03055	37	
Q8MT58	Carnosine dipeptidase 2, isoform A	44.77	20	64	4	1768248.36091	56	
Q8MZ07	GEO07581p1	10.96	2	5	2	13807.9643	3	
Q8MZI3	RNA helicase	17.36	13	23	6	153645.07572	14	
Q8SWS2	RE29468p	39.05	5	14	0	237559.97353	10	
Q8SWS3	RE26528p	17.13	2	3	2	155955.71600000001	3	
Q8SWZ6	RH51312p	8.33	2	3	2	4415.32427	2	
Q8SX35	GEO07743p1	33.33	3	8	1	54511.8271	7	
Q8SX50	RE04530p	14.96	6	11	0	50154.33616	10	
Q8SX54	CLIP domain-containing serine protease	2.78	1	1	1	772.8597	1	
Q8SX57	LD44221p	42.41	8	19	8	190876.1716	17	
Q8SX78	LD05679p	19.7	8	11	8	29778.882	9	
Q8SX89	Kugelkern, isoform A	9.82	5	6	5	34076.28547	6	
Q8SXC2	FI04487p	7.56	4	4	4	9582.0197	3	
Q8SXD5	GH02216p	53.85	11	59	2	1521002.51901	47	
Q8SXF0	Small ribosomal subunit protein uS9m	8.35	4	9	4	54546.58427	8	
Q8SXF2	RH40246p	10.75	5	7	5	27271.74135	5	
Q8SXG7	tRNA selenocysteine-associated protein 1	5.06	2	2	2	5189.757500000001	2	
Q8SXK0	RE18748p	10.55	3	3	3	3854.51204	3	
Q8SXM8	Lysine--tRNA ligase	21.95	13	35	0	174010.72193	28	
Q8SXP8	TAR DNA-binding protein 43	9.98	5	5	2	20028.702	3	
Q8SXQ1	aldehyde dehydrogenase (NAD(+))	28.15	13	30	13	111988.11106	18	
Q8SXQ5	Glutaredoxin-related protein 5, mitochondrial	10.06	2	6	2	235719.56259000002	5	
Q8SXS0	RE40914p	11.92	4	6	4	10192.3061	5	
Q8SXX1	Phosphatidylinositol 5-phosphate 4-kinase, isoform A	35.15	13	28	13	455577.533	25	
Q8SY13	Beaten path IIIc, isoform A	8.62	4	6	0	24182.01843	5	
Q8SY19	Microsomal glutathione S-transferase 1	13.16	2	10	1	166342.49586999998	8	
Q8SY58	Ketimine reductase mu-crystallin	6.48	2	3	2	3013.50187	2	
Q8SY67	lysozyme	35.85	3	3	3	86055.611	3	
Q8SY69	MICOS complex subunit MIC10	29.17	3	11	3	385822.73592999997	10	
Q8SYC4	RE68566p	1.97	1	1	1	746.36786	1	
Q8SYD9	Endophilin B, isoform A	57.69	19	89	0	2320775.8893399998	80	
Q8SYG3	E2 ubiquitin-conjugating enzyme	52.98	9	22	1	444236.5035	15	
Q8SYH8	RE57644p	19.78	5	13	1	109520.65542	9	
Q8SYJ2	GEO09626p1	61.45	8	53	8	4422499.4762	49	
Q8SYN0	RE52086p	9.56	4	5	4	10925.908300000001	3	
Q8SYQ4	RE42475p	52.03	10	68	10	1636743.34442	58	
Q8SYQ8	RE40412p	32.35	5	10	5	54022.739799999996	10	
Q8SZK5	RH26533p	10.93	3	5	3	28116.0281	5	
Q8SZK9	HL04814p	47.19	11	54	11	2252612.91956	47	
Q8SZM2	RH04334p	28.15	10	38	10	1523021.80376	33	
Q8SZN1	GEO08217p1	51.61	7	31	3	1146427.3703	28	
Q8T0I9	GH27479p	23.63	10	27	1	456911.04787	20	
Q8T0J5	GH26851p	29.62	9	33	0	576567.9164999999	29	
Q8T0N5	GH17516p	16.56	6	16	6	271809.63125	16	
Q8T0U6	Serine/threonine-protein phosphatase	12.15	6	13	0	30771.9426	6	
Q8T0V2	GH02495p	21.25	10	23	0	136802.8295	19	
Q8T389	Endophilin B	56.35	18	77	0	6344.5044	1	
Q8T3W8	Venom allergen-1	20.61	6	10	0	33249.28404	7	
Q8T4G5	AFG3 like matrix AAA peptidase subunit 2, isoform A	26.51	22	41	2	413680.72625999997	36	
Q8T6I0	Achaete scute target 1, isoform B	50.94	25	77	0	1909007.6927200002	64	
Q8T972	N-terminal E2 ubiquitin-conjugating enzyme	6.49	1	2	0	19010.743	2	
Q8WR19	AFGF intracellular binding protein	2.23	1	1	1	8501.329	1	
Q94513	Boundary element associated factor	12.41	5	12	1	29993.19025	6	
Q94533	Ribosomal protein S6 kinase	5.31	3	7	3	48970.66317	7	
Q95NU8	GH16255p	16.25	8	18	8	151249.34688	16	
Q95NV8	Allatostatin C, isoform B	9.92	1	4	0	31337.4957	3	
Q95PE4	GEO07784p1	6.17	1	1	1	864.13257	1	
Q95R34	GH16463p	9.71	3	4	3	14982.587599999999	3	
Q95R98	Protein phosphatase methylesterase 1	12.22	5	11	5	42618.86033	7	
Q95RB1	Pre-mRNA-splicing factor RBM22	18.66	8	19	8	55543.40128	14	
Q95RB2	Cuticular protein 49Ae	81.34	9	171	9	17769128.9051	138	
Q95RE4	LD37574p	44.32	15	30	1	59516.741780000004	23	
Q95RF6	LD34461p	43.27	5	7	5	51072.9717	5	
Q95RI2	LD28549p	27.78	9	14	9	70767.9441	10	
Q95RI7	Survival of motor neuron-related-splicing factor 30	24.69	6	8	1	38813.44356	8	
Q95RQ1	LD16414p	3.71	2	2	2	857.2365	1	
Q95RR6	LD15002p	64.6	17	77	0	65316.039	2	
Q95RS6	Phenoloxidase-activating factor 2	17.34	6	13	6	109461.5318	13	
Q95RV5	Ribulose-phosphate 3-epimerase	12.22	2	4	2	358084.6494	4	
Q95RY2	LD01461p	20.61	5	11	1	98110.57036000001	9	
Q95SH0	GH26463p	5.58	5	6	5	9847.88	1	
Q95SH2	Charged multivesicular body protein 1, isoform A	33.99	9	38	9	357447.78195	29	
Q95SH7	GH26007p	7.94	2	3	2	2083.74643	2	
Q95SI7	GH23390p	75.09	17	43	17	1837156.38757	39	
Q95SN8	GH12395p	26.76	5	14	5	213801.9477	11	
Q95TK5	LD44914p	12.95	7	17	7	91640.12582	13	
Q95TL8	Endoplasmic reticulum protein 44, isoform A	30.58	13	39	0	705462.2925099999	36	
Q95TP0	LD34582p	1.97	1	1	1	3290.8018	1	
Q95TZ7	GH19182p	79.35	28	155	0	3950638.24982	116	
Q95U15	GH14252p	82.05	32	274	0	2168206.0543	24	
Q95U34	GH11113p	20.41	10	36	10	344942.76423	30	
Q95WY3	Nucleolar protein 56	9.68	5	6	5	66320.82	6	
Q960D4	SD06560p	22.09	14	22	0	195131.09666	19	
Q960M4	Peroxiredoxin-5	64.74	12	97	12	6738335.4486	84	
Q960Y8	Aluminum tubes, isoform G	21.28	19	34	0	169578.50678	25	
Q961B3	5'-nucleotidase domain-containing protein 1	4.49	3	5	0	10996.367549999999	4	
Q961B9	LD24073p	8.37	4	4	4	11689.86694	2	
Q961C8	LD22649p	15.3	5	10	0	25713.22125	8	
Q961E7	phosphorylase kinase	10.74	5	5	1	23129.9862	4	
Q961K6	GH19047p	4.19	3	3	3	7620.90993	3	
Q961Q8	GH10454p	10.86	5	7	5	26164.3744	6	
Q961T9	GH07914p	35.88	6	11	6	119661.30632999999	10	
Q961X4	Combover, isoform B	10.01	8	13	0	82245.97424	10	
Q966T5	Paxillin, isoform D	37.06	7	18	2	66453.56964	7	
Q967S0	Amidophosphoribosyltransferase	10.97	6	11	0	37892.295939999996	9	
Q9I7I3	GH12831p	9.56	3	4	3	5958.89512	4	
Q9I7J0	GH21596p	73.37	11	57	11	2116673.5048100003	48	
Q9I7K3	N-acyl-aliphatic-L-amino acid amidohydrolase	3.49	2	4	2	15316.7744	3	
Q9I7L9	Uncharacterized protein, isoform A	15.91	6	8	0	19633.77993	8	
Q9I7M3	Uncharacterized protein, isoform A	48.17	12	30	1	986511.32101	27	
Q9I7Q5	Cuticular protein 65Au, isoform A	65.09	7	19	7	2278866.78906	18	
Q9NCC3	Sorting nexin	14.34	8	16	8	103146.03330000001	16	
Q9NF31	EG:BACN25G24.3 protein (Fbgn0004860;ph-d protein)	2.35	3	3	0	629.83295	1	
Q9U1K7	Thioredoxin domain-containing protein 17	16.3	3	10	3	89621.62151000001	7	
Q9U1L2	EG:BACR7A4.14 protein	37.05	9	16	9	79668.10859999999	11	
Q9U6P7	FI18813p1	14.35	7	9	7	56275.00326	9	
Q9U6R9	Gamma-soluble NSF attachment protein	57.28	17	44	15	944505.55	41	
Q9U9Q2	Neosin, isoform A	12.13	5	6	5	26737.913099999998	5	
Q9V393	Kurtz arrestin	10.0	5	9	5	108010.2227	7	
Q9V396	Carbonic anhydrase	46.67	12	54	12	1047561.15799	44	
Q9V3A8	Ergic53, isoform A	11.13	7	10	7	41558.84621	7	
Q9V3C8	DShc protein	3.42	2	3	2	6589.178	1	
Q9V3D9	Signal recognition particle 54 kDa protein	13.19	8	16	8	108085.29119999999	13	
Q9V3E3	Large ribosomal subunit protein mL50	10.05	2	3	2	8059.6202	2	
Q9V3E7	LD24793p	42.48	12	35	12	429031.82905	30	
Q9V3E9	RNA polymerase II-associated protein 3	5.24	3	4	3	17036.190899999998	4	
Q9V3F8	Pyrroline-5-carboxylate reductase	25.71	5	13	5	268904.42710000003	13	
Q9V3H0	DNAation factor-related protein 4	4.22	2	2	2	1869.947	1	
Q9V3I0	EG:BACR42I17.2 protein	6.09	2	8	2	33054.8427	7	
Q9V3L7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	48.0	4	6	4	169451.824	6	
Q9V3N7	dihydropyrimidinase	38.03	21	56	6	800118.7713499999	47	
Q9V3N9	B6	5.73	4	6	4	35619.424699999996	4	
Q9V3P3	LD45860p	40.0	10	21	10	587019.0556	19	
Q9V3Q4	thioredoxin-dependent peroxiredoxin	11.16	3	9	3	79114.7769	8	
Q9V3R3	GPN-loop GTPase	5.5	2	3	2	7774.039970000001	3	
Q9V3T8	LD32469p	14.36	4	5	4	48723.6923	5	
Q9V3U6	26-29kD-proteinase	24.41	11	43	11	1678887.1231	39	
Q9V3V2	peptidylprolyl isomerase	67.59	13	44	1	1026997.9618500001	40	
Q9V3V6	26S proteasome regulatory complex subunit p50	53.27	21	64	20	1802405.67338	55	
Q9V3V9	Endonuclease G inhibitor, isoform A	47.63	16	37	16	693926.31085	35	
Q9V3W2	GM23292p	61.08	12	86	12	2927535.8667200003	71	
Q9V3W7	LD40489p	41.18	10	24	10	240960.56936000002	17	
Q9V3W9	UV excision repair protein RAD23	28.5	9	33	4	191333.92401	27	
Q9V3Y4	LD43650p	6.65	2	4	2	4849.5054	1	
Q9V3Y7	Uncharacterized protein, isoform A	37.54	11	33	11	460852.46488	29	
Q9V3Z4	GH11341p	22.31	12	31	12	171567.36351	25	
Q9V3Z9	HL02234p	46.21	14	53	14	2580154.08146	39	
Q9V400	Integrin linked kinase, isoform A	6.7	4	6	3	22380.832860000002	6	
Q9V405	26S proteasome regulatory subunit 6B	41.65	19	51	11	728916.05791	41	
Q9V406	Activator protein 4	9.03	7	16	7	55734.32754	10	
Q9V420	FI02878p	13.91	5	10	5	67037.87339	10	
Q9V428	Ras suppressor protein 1	29.33	9	20	9	240023.40672	16	
Q9V434	Asparagine--tRNA ligase, cytoplasmic	4.66	3	5	3	29024.753	3	
Q9V436	26S proteasome non-ATPase regulatory subunit 8	29.17	7	12	7	189516.34170000002	9	
Q9V455	Importin subunit alpha	15.95	9	16	9	216087.5419	13	
Q9V470	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	33.41	15	35	15	497854.733	34	
Q9V491	Plexin A, isoform A	1.03	2	2	0	674.092	1	
Q9V4C1	Uncharacterized protein, isoform E	29.3	23	61	0	1334744.23544	54	
Q9V4D9	Purine-rich binding protein-alpha, isoform B	64.0	17	75	0	1550442.28268	62	
Q9V4E0	Complex I-49kD	26.28	9	14	8	307937.62142000004	13	
Q9V4E7	Transporter	3.62	3	6	2	11378.48142	5	
Q9V7W9	Nuclear inhibitor of protein phosphatase 1	8.88	3	3	3	7441.9697	3	
Q9V9M7	Large ribosomal subunit protein eL21	35.22	6	13	6	111039.62795	11	
Q9V9Q4	LD43819p	24.01	9	22	9	319496.99957	17	
Q9V9S0	Lysosome-associated membrane glycoprotein 5	8.81	2	5	2	150104.1685	2	
Q9V9T5	GM14617p	15.04	10	14	1	21128.5395	8	
Q9V9T9	Beta-glucuronidase	2.62	2	2	2	1903.8015	2	
Q9V9U0	RE35358p	10.11	2	3	2	1654.67717	2	
Q9V9U7	Tubulin-specific chaperone A	24.55	4	12	4	89698.27314	12	
Q9V9V0	Cleavage stimulation factor subunit 1	6.6	3	3	3	2893.64975	2	
Q9V9V4	CRAL-TRIO domain-containing protein	13.76	5	13	5	189464.46050000002	13	
Q9V9W2	Large ribosomal subunit protein eL6	21.4	7	29	0	499030.05053999997	21	
Q9V9W4	GH08048p	3.6	2	2	2	545.3745	1	
Q9V9Y6	Carbonic anhydrase	2.65	1	2	1	2057.0168000000003	2	
Q9VA09	Guanylate cyclase soluble subunit beta-1	4.57	5	9	5	40296.254400000005	7	
Q9VA18	Coiled-coil-helix-coiled-coil-helix domain containing 3	78.92	20	89	20	2919355.05116	82	
Q9VA32	Cuticular protein 100A	15.35	4	16	4	95090.10544	10	
Q9VA34	LP06141p	3.64	4	5	4	16941.6354	5	
Q9VA36	CIN85 and CD2AP related, isoform C	17.91	16	33	0	141999.26704	22	
Q9VA41	GEO08227p1	42.04	6	16	2	109335.58528	8	
Q9VA42	Niemann-Pick type C-2g, isoform A	49.69	7	22	4	955714.34904	18	
Q9VA56	GH23271p	60.79	20	66	1	1928.8154	1	
Q9VA69	procollagen-proline 4-dioxygenase	1.27	1	3	1	19997.6432	3	
Q9VA71	FI19924p1	6.19	3	3	3	10280.79695	3	
Q9VA76	IP18706p	11.33	4	8	4	23177.0458	5	
Q9VA95	Trafficking protein particle complex subunit	5.52	1	2	1	6449.0854	2	
Q9VA97	Pyridoxal phosphate homeostasis protein	34.25	10	19	10	306918.83432	19	
Q9VAA6	GEO12235p1	10.76	2	6	2	42876.80947	6	
Q9VAA9	JIL-1 anchoring and stabilizing protein, isoform A	16.21	9	20	9	79485.29691	15	
Q9VAC1	GM14349p	63.31	21	113	21	7923228.82477	91	
Q9VAC4	GEO09167p1	23.08	3	12	3	317571.6563	10	
Q9VAC9	Uncharacterized protein, isoform A	28.12	9	17	1	30841.48603	10	
Q9VAD4	Translation initiation factor eIF2B subunit alpha	8.5	3	4	3	6070.95158	3	
Q9VAD7	RH37294p	11.56	2	3	2	1721.84351	3	
Q9VAG3	trypsin	11.46	3	6	3	59986.90854	6	
Q9VAG9	3'(2'),5'-bisphosphate nucleotidase 1	20.92	7	10	7	40568.34972	6	
Q9VAI9	GEO07291p1	62.25	9	62	5	3045361.04049	46	
Q9VAJ9	Mitochondrial 2-oxoglutarate/malate carrier protein	23.34	8	14	8	94186.02334	12	
Q9VAL5	protein-tyrosine-phosphatase	2.29	3	4	0	7339.84662	3	
Q9VAL7	Calnexin 99A, isoform A	32.07	20	84	1	1396511.91188	62	
Q9VAN7	Phosphoglycerate mutase	63.53	18	121	16	16359014.53224	102	
Q9VAQ4	Peptidase S1 domain-containing protein	12.85	5	10	5	89433.65075	9	
Q9VAS1	Neprilysin-like 19	3.58	3	5	3	5346.433779999999	4	
Q9VAU6	LD27564p	2.62	2	2	2	11805.906299999999	2	
Q9VAV2	FI21480p1	16.09	13	25	13	111227.8609	21	
Q9VAY0	Neprilysin 7	5.58	4	4	4	8953.56619	4	
Q9VAY2	Heat shock protein 83	34.31	28	98	27	1468382.94602	75	
Q9VAY6	Pre-mRNA-splicing factor SPF27	7.19	2	2	2	29099.5965	2	
Q9VAY9	GH07821p	4.83	2	2	2	17164.562	1	
Q9VB05	ALG-2 interacting protein X	17.46	19	58	19	738232.30604	50	
Q9VB10	Hydroxysteroid dehydrogenase-like protein 2	48.54	18	54	18	1418418.93871	50	
Q9VB17	IP11341p	10.12	4	7	4	25729.391200000002	5	
Q9VB22	LD33695p	13.07	8	14	8	203781.4389	10	
Q9VB23	Serine/threonine protein phosphatase 2A regulatory subunit	14.5	9	31	1	86287.46594	17	
Q9VB64	Uridine diphosphate glucose pyrophosphatase NUDT14	41.98	7	10	7	301662.6252	9	
Q9VB66	CLIP domain-containing serine protease	7.35	3	3	2	824.5618	1	
Q9VB69	Malic enzyme	19.45	12	25	1	142408.13688	22	
Q9VB76	Carbonic anhydrase	5.79	2	4	2	33362.4127	4	
Q9VB77	IP09938p	4.06	1	2	1	4229.6391	2	
Q9VB78	Eater	12.38	3	7	3	11318.216799999998	3	
Q9VB79	IP09473p	14.19	5	15	5	52500.46355	13	
Q9VB81	Cuticular protein 97Eb	42.98	11	59	11	991013.65393	55	
Q9VB86	LP07342p	7.34	1	1	1	7708.3315	1	
Q9VB96	Uncharacterized protein, isoform A	24.33	11	26	2	302679.8244	22	
Q9VBC1	Uncharacterized protein, isoform A	39.78	4	8	4	11649.902	7	
Q9VBC9	Beaten path VII	3.68	2	4	2	21501.2218	4	
Q9VBI2	UMP-CMP kinase	50.99	13	74	13	2934932.0017999997	57	
Q9VBI3	RH72336p	22.66	7	23	7	186672.96667	20	
Q9VBL3	GH01188p	8.54	5	6	5	14260.050940000001	6	
Q9VBN5	60S ribosomal protein L27	5.93	1	1	1	663.3988	1	
Q9VBP5	Jing interacting gene regulatory 1, isoform A	7.44	3	3	2	26259.4815	3	
Q9VBP6	Succinate-semialdehyde dehydrogenase	76.03	33	149	33	6151981.88703	132	
Q9VBR3	Astrocytic leucine-rich repeat molecule	3.4	2	4	2	22692.0235	3	
Q9VBS7	Uncharacterized protein, isoform B	30.82	11	20	11	531580.5151	19	
Q9VBT1	CHK kinase-like domain-containing protein	9.59	4	6	4	20266.9076	6	
Q9VBT2	IP11926p	4.57	2	2	2	742.4403	1	
Q9VBU0	Uncharacterized protein, isoform A	8.15	4	5	3	10090.26636	4	
Q9VBU9	40S ribosomal protein S27	22.62	2	16	2	776552.6537	10	
Q9VBV4	Juvenile hormone binding protein 7	7.6	2	3	1	28341.430920000003	3	
Q9VBX3	Vig2, isoform B	9.03	3	4	0	27145.851	3	
Q9VBY7	Protein lin-7 homolog	54.36	10	72	1	1563926.62458	59	
Q9VC05	Oxysterol-binding protein	3.19	3	5	3	34672.8413	5	
Q9VC06	LD37516p	12.05	9	12	9	43415.05926	10	
Q9VC10	Phosphatidylinositol glycan anchor biosynthesis class S	1.87	1	1	1	2842.4502	1	
Q9VC18	Bifunctional purine biosynthesis protein ATIC	21.53	13	33	13	113471.67782	23	
Q9VC30	RE05274p	13.98	3	7	3	11348.4453	4	
Q9VC31	Ras-related protein Rab-1	25.82	6	20	4	51217.22417	10	
Q9VC48	Methionine aminopeptidase	19.52	7	14	7	114211.43436	14	
Q9VC53	BolA-like protein DDB_G0274169	28.0	5	12	5	155786.52238	10	
Q9VC58	Syntaxin-18	6.08	3	3	3	1305.25056	2	
Q9VC66	AT25567p	25.62	12	25	12	128054.66866	24	
Q9VC67	Juvenile hormone binding protein 12	11.51	3	6	3	18839.51901	6	
Q9VC87	RE57978p	7.51	3	5	3	5341.41306	2	
Q9VCB9	FI08802p	6.15	2	2	2	29499.76364	2	
Q9VCC9	LD23779p	2.55	3	5	3	5886.7346099999995	4	
Q9VCD8	Structural maintenance of chromosomes protein	3.15	4	7	4	4865.3989	3	
Q9VCD9	Uncharacterized protein, isoform C	27.27	4	9	4	102127.8142	7	
Q9VCE0	Phosphatidylserine decarboxylase proenzyme, mitochondrial	6.94	3	7	3	18429.7154	7	
Q9VCF8	LD23561p	10.51	4	8	4	56309.2979	8	
Q9VCI4	LD32918p	5.33	4	7	4	357.33612	1	
Q9VCI7	LD02979p	12.03	5	12	1	121538.7775	9	
Q9VCK6	LD34157p	14.88	7	11	7	30413.169540000003	8	
Q9VCR2	N-acyl-aliphatic-L-amino acid amidohydrolase	8.23	4	8	4	44192.08222	8	
Q9VCR4	FI17836p1	3.66	3	5	3	15386.950949999999	4	
Q9VCR9	RH48101p	20.22	8	34	8	318791.66884	30	
Q9VCT4	Klingon	5.69	3	4	3	3020.0566	3	
Q9VCU0	GEO02312p1	33.33	4	15	4	42603.14974	12	
Q9VCU1	FI07649p	2.77	2	2	2	522.44635	1	
Q9VCU6	Heterochromatin protein 1c	6.75	2	4	2	29846.013000000003	4	
Q9VCW2	Cardinal	11.33	9	12	9	15994.106179999999	8	
Q9VCW6	GCS light chain	37.54	12	34	12	371425.30066	29	
Q9VCZ2	FI07970p	5.96	3	4	3	4793.6678600000005	3	
Q9VD00	FI07666p	15.11	4	16	4	140135.30117	14	
Q9VD01	LP12095p	8.52	2	4	2	69392.628	4	
Q9VD02	GH14779p	37.99	5	19	5	330058.64223	17	
Q9VD13	GH02671p	17.26	8	11	1	59147.2584	8	
Q9VD14	GH07286p	11.88	8	21	8	215272.43163	20	
Q9VD29	small monomeric GTPase	48.19	9	26	9	2353004.32927	23	
Q9VD30	GH05294p	74.19	12	43	12	2509858.76864	42	
Q9VD55	Holocytochrome c-type synthase	5.34	2	3	2	12405.512200000001	2	
Q9VD58	Isocitric dehydrogenase subunit beta	45.95	14	105	14	4314625.94999	89	
Q9VD64	ADP-ribosylation factor-like protein 3	24.58	4	5	4	34756.15398	4	
Q9VD68	GH19849p	4.3	2	3	2	15841.8957	3	
Q9VD72	Vacuolar-sorting protein SNF8	7.09	2	5	2	48590.1658	5	
Q9VDC0	GH01837p	28.0	5	14	5	47346.51894	11	
Q9VDC2	isopentenyl-diphosphate Delta-isomerase	6.25	2	4	2	49699.1033	4	
Q9VDC3	AP complex subunit sigma	35.92	5	12	5	495808.74585	11	
Q9VDE2	oxaloacetate tautomerase	34.09	6	7	6	365672.75033	6	
Q9VDF4	Cortactin, isoform A	27.73	15	34	15	182278.98176	30	
Q9VDH3	GH08630p	66.23	13	38	13	1093995.5564599999	33	
Q9VDI1	LD46328p	53.04	22	79	0	1016310.04645	65	
Q9VDI3	Myosin-2 essential light chain	17.45	3	4	3	11195.3845	2	
Q9VDI5	Uncharacterized protein, isoform A	29.18	5	11	3	39218.9743	4	
Q9VDK2	GH15831p	5.72	4	6	3	18849.1059	5	
Q9VDK7	Signal recognition particle subunit SRP72	25.54	16	32	16	142160.81485	25	
Q9VDK9	GH12359p	6.46	4	6	4	42849.0081	6	
Q9VDL5	GEO09602p1	13.43	1	2	1	12346.8369	2	
Q9VDP9	S-formylglutathione hydrolase	29.02	6	23	1	309753.3547	19	
Q9VDQ3	Identity crisis	6.53	4	4	4	2301.4004999999997	2	
Q9VDT1	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	32.84	12	22	12	171790.8917	18	
Q9VDT5	Carboxypeptidase	20.54	8	17	8	323742.7156	15	
Q9VDU7	nicotinamidase	15.69	5	15	5	205438.591	14	
Q9VDV2	AT06125p	8.54	4	4	3	3888.26963	2	
Q9VDY8	MIP08680p	57.35	14	64	1	1306959.98309	58	
Q9VDZ8	Mitochondrial import inner membrane translocase subunit TIM44	41.59	20	73	0	856787.79726	73	
Q9VE08	GH10002p	8.92	2	3	2	6153.890829999999	2	
Q9VE12	LD27322p	14.81	5	12	5	42273.10368	10	
Q9VE24	N-sulfoglucosamine sulfohydrolase	6.68	4	7	4	20772.8217	6	
Q9VE31	GEO12059p1	16.22	2	3	2	1218.2161	2	
Q9VE52	Cleavage stimulation factor 64 kD subunit	14.08	6	8	6	48853.832800000004	7	
Q9VE56	FI17806p1	7.14	2	3	2	84727.3556	3	
Q9VE57	GEO10850p1	12.41	2	3	2	15126.2919	3	
Q9VE73	WD repeat-containing protein 37	3.29	2	2	2	3978.4022	2	
Q9VE75	V-type proton ATPase subunit a	2.76	3	4	2	38534.3767	3	
Q9VE85	Nucleoporin 43kD	12.57	5	11	5	30012.5729	8	
Q9VE94	LD14127p	12.24	5	6	5	11148.1164	4	
Q9VEA1	Eukaryotic translation initiation factor 4C	31.08	6	17	6	236039.7649	14	
Q9VEA7	FI01460p	28.09	1	3	1	10093.045900000001	2	
Q9VEB1	Malate dehydrogenase, mitochondrial	85.12	28	303	28	29107952.79464	244	
Q9VEB7	AT04491p	5.94	3	3	3	19523.818	3	
Q9VEC2	Proteasome assembly chaperone 2	14.57	4	6	4	37092.43466	4	
Q9VEC6	LD29902p	8.94	10	24	0	511.25214	1	
Q9VEC8	RE23139p1	14.62	2	4	2	34793.135200000004	4	
Q9VED8	Deoxyribonuclease II	10.11	4	12	4	60283.816	10	
Q9VEF5	Inhibitor of growth protein	7.39	3	4	3	16271.00662	2	
Q9VEG8	RE59232p	2.8	1	1	1	53025.723	1	
Q9VEH2	Transmembrane protein 192	6.15	2	5	2	23267.898	4	
Q9VEJ3	Pyrroline-5-carboxylate reductase	51.28	10	39	2	529200.76595	37	
Q9VEJ9	Curly Su	1.2	1	2	1	16950.9683	2	
Q9VEK7	Cellular repressor of E1A-stimulated genes, isoform A	28.91	6	14	1	153382.62073999998	11	
Q9VEK8	GH07711p	34.05	12	33	12	252261.26954	28	
Q9VEN3	non-specific serine/threonine protein kinase	17.6	12	21	12	114349.2395	19	
Q9VEN6	Mitochondrial ribosomal protein S11	7.5	2	2	2	5874.5686000000005	2	
Q9VEN9	Protein associated with topo II related - 1, isoform A	6.51	6	8	6	16764.65379	7	
Q9VEP6	Adenylosuccinate lyase	11.64	7	24	7	199688.93957	22	
Q9VEP8	GH11385p	13.2	10	14	10	64713.00505	11	
Q9VEP9	Splicing factor 3A subunit 1	15.05	12	22	12	87224.34156	17	
Q9VEQ2	ER membrane protein complex subunit 2	14.18	4	10	1	30841.13636	7	
Q9VES8	RE28913p	27.34	8	16	8	38390.8481	11	
Q9VET3	peptidyl-tRNA hydrolase	11.76	2	3	2	57821.954	3	
Q9VEV3	Tetratricopeptide repeat protein 1	24.33	9	26	9	185530.0749	21	
Q9VEV7	Protein farnesyltransferase subunit beta	5.73	3	3	3	407.67267	1	
Q9VEW1	Jiangshi, isoform A	4.4	3	4	3	13924.389299999999	3	
